4,Manhattan_distance,TRUE,0.05007,0,0,0,0
4,Euclidean_distance,TRUE,0.0639,0,0,0,0
4,Misplaced_tiles,TRUE,0.04816,0,0,0,0
4,Manhattan_distance,TRUE,0.04697,0,0,0,0
4,Euclidean_distance,TRUE,0.05102,0,0,0,0
4,Misplaced_tiles,TRUE,0.04387,0,0,0,0
4,Manhattan_distance,TRUE,0.04601,0,0,0,0
4,Euclidean_distance,TRUE,0.04911,0,0,0,0
4,Misplaced_tiles,TRUE,0.04292,0,0,0,0
4,Manhattan_distance,TRUE,0.04697,0,0,0,0
4,Euclidean_distance,TRUE,0.04983,0,0,0,0
4,Misplaced_tiles,TRUE,0.04292,0,0,0,0
4,Manhattan_distance,TRUE,0.04601,0,0,0,0
4,Euclidean_distance,TRUE,0.05007,0,0,0,0
4,Misplaced_tiles,TRUE,0.04292,0,0,0,0
4,Manhattan_distance,TRUE,0.04721,0,0,0,0
4,Euclidean_distance,TRUE,0.04983,0,0,0,0
4,Misplaced_tiles,TRUE,0.04411,0,0,0,0
4,Manhattan_distance,TRUE,0.04601,0,0,0,0
4,Euclidean_distance,TRUE,0.04911,0,0,0,0
4,Misplaced_tiles,TRUE,0.04292,0,0,0,0
4,Manhattan_distance,TRUE,0.04578,0,0,0,0
4,Euclidean_distance,TRUE,0.05102,0,0,0,0
4,Misplaced_tiles,TRUE,0.04292,0,0,0,0
4,Manhattan_distance,TRUE,0.04601,0,0,0,0
4,Euclidean_distance,TRUE,0.04911,0,0,0,0
4,Misplaced_tiles,TRUE,0.04315,0,0,0,0
4,Manhattan_distance,TRUE,0.04697,0,0,0,0
4,Euclidean_distance,TRUE,0.05007,0,0,0,0
4,Misplaced_tiles,TRUE,0.05603,0,0,0,0
4,Manhattan_distance,TRUE,0.04697,0,0,0,0
4,Euclidean_distance,TRUE,0.05007,0,0,0,0
4,Misplaced_tiles,TRUE,0.04292,0,0,0,0
4,Manhattan_distance,TRUE,0.04601,0,0,0,0
4,Euclidean_distance,TRUE,0.05007,0,0,0,0
4,Misplaced_tiles,TRUE,0.04315,0,0,0,0
4,Manhattan_distance,TRUE,0.04697,0,0,0,0
4,Euclidean_distance,TRUE,0.04888,0,0,0,0
4,Misplaced_tiles,TRUE,0.04196,0,0,0,0
4,Manhattan_distance,TRUE,0.04601,0,0,0,0
4,Euclidean_distance,TRUE,0.04983,0,0,0,0
4,Misplaced_tiles,TRUE,0.04292,0,0,0,0
4,Manhattan_distance,TRUE,0.04601,0,0,0,0
4,Euclidean_distance,TRUE,0.04911,0,0,0,0
4,Misplaced_tiles,TRUE,0.04292,0,0,0,0
4,Manhattan_distance,TRUE,0.04601,0,0,0,0
4,Euclidean_distance,TRUE,0.05007,0,0,0,0
4,Misplaced_tiles,TRUE,0.04315,0,0,0,0
4,Manhattan_distance,TRUE,0.04601,0,0,0,0
4,Euclidean_distance,TRUE,0.05007,0,0,0,0
4,Misplaced_tiles,TRUE,0.04387,0,0,0,0
4,Manhattan_distance,TRUE,0.04697,0,0,0,0
4,Euclidean_distance,TRUE,0.05007,0,0,0,0
4,Misplaced_tiles,TRUE,0.05913,0,0,0,0
4,Manhattan_distance,TRUE,0.04792,0,0,0,0
4,Euclidean_distance,TRUE,0.06104,0,0,0,0
4,Misplaced_tiles,TRUE,0.04601,0,0,0,0
4,Manhattan_distance,TRUE,0.04601,0,0,0,0
4,Euclidean_distance,TRUE,0.05007,0,0,0,0
4,Misplaced_tiles,TRUE,0.04315,0,0,0,0
4,Manhattan_distance,TRUE,0.04601,0,0,0,0
4,Euclidean_distance,TRUE,0.04888,0,0,0,0
4,Misplaced_tiles,TRUE,0.04292,0,0,0,0
4,Manhattan_distance,TRUE,0.04697,0,0,0,0
4,Euclidean_distance,TRUE,0.04983,0,0,0,0
4,Misplaced_tiles,TRUE,0.04411,0,0,0,0
4,Manhattan_distance,TRUE,0.04697,0,0,0,0
4,Euclidean_distance,TRUE,0.04888,0,0,0,0
4,Misplaced_tiles,TRUE,0.04506,0,0,0,0
4,Manhattan_distance,TRUE,0.06104,0,0,0,0
4,Euclidean_distance,TRUE,0.04983,0,0,0,0
4,Misplaced_tiles,TRUE,0.04411,0,0,0,0
4,Manhattan_distance,TRUE,0.04601,0,0,0,0
4,Euclidean_distance,TRUE,0.05007,0,0,0,0
4,Misplaced_tiles,TRUE,0.04315,0,0,0,0
4,Manhattan_distance,TRUE,0.04697,0,0,0,0
4,Euclidean_distance,TRUE,0.04911,0,0,0,0
4,Misplaced_tiles,TRUE,0.04315,0,0,0,0
4,Manhattan_distance,TRUE,0.04601,0,0,0,0
4,Euclidean_distance,TRUE,0.04911,0,0,0,0
4,Misplaced_tiles,TRUE,0.04315,0,0,0,0
4,Manhattan_distance,TRUE,0.05698,0,0,0,0
4,Euclidean_distance,TRUE,0.05007,0,0,0,0
4,Misplaced_tiles,TRUE,0.04387,0,0,0,0
4,Manhattan_distance,TRUE,0.04697,0,0,0,0
4,Euclidean_distance,TRUE,0.04911,0,0,0,0
4,Misplaced_tiles,TRUE,0.04411,0,0,0,0
4,Manhattan_distance,TRUE,0.04601,0,0,0,0
4,Euclidean_distance,TRUE,0.05007,0,0,0,0
4,Misplaced_tiles,TRUE,0.04292,0,0,0,0
4,Manhattan_distance,TRUE,0.04601,0,0,0,0
4,Euclidean_distance,TRUE,0.04911,0,0,0,0
4,Misplaced_tiles,TRUE,0.04315,0,0,0,0
4,Manhattan_distance,TRUE,0.04601,0,0,0,0
4,Euclidean_distance,TRUE,0.04888,0,0,0,0
4,Misplaced_tiles,TRUE,0.04315,0,0,0,0
4,Manhattan_distance,TRUE,0.04697,0,0,0,0
4,Euclidean_distance,TRUE,0.04911,0,0,0,0
4,Misplaced_tiles,TRUE,0.04315,0,0,0,0
4,Manhattan_distance,TRUE,0.04697,0,0,0,0
4,Euclidean_distance,TRUE,0.05102,0,0,0,0
4,Misplaced_tiles,TRUE,0.04292,0,0,0,0
4,Manhattan_distance,TRUE,0.04697,0,0,0,0
4,Euclidean_distance,TRUE,0.04888,0,0,0,0
4,Misplaced_tiles,TRUE,0.04292,0,0,0,0
4,Manhattan_distance,TRUE,0.04601,0,0,0,0
4,Euclidean_distance,TRUE,0.04888,0,0,0,0
4,Misplaced_tiles,TRUE,0.04292,0,0,0,0
4,Manhattan_distance,TRUE,0.04792,0,0,0,0
4,Euclidean_distance,TRUE,0.05102,0,0,0,0
4,Misplaced_tiles,TRUE,0.04292,0,0,0,0
4,Manhattan_distance,TRUE,0.04601,0,0,0,0
4,Euclidean_distance,TRUE,0.04983,0,0,0,0
4,Misplaced_tiles,TRUE,0.04387,0,0,0,0
4,Manhattan_distance,TRUE,0.04506,0,0,0,0
4,Euclidean_distance,TRUE,0.05007,0,0,0,0
4,Misplaced_tiles,TRUE,0.04292,0,0,0,0
4,Manhattan_distance,TRUE,0.04697,0,0,0,0
4,Euclidean_distance,TRUE,0.04911,0,0,0,0
4,Misplaced_tiles,TRUE,0.0422,0,0,0,0
4,Manhattan_distance,TRUE,0.04506,0,0,0,0
4,Euclidean_distance,TRUE,0.04911,0,0,0,0
4,Misplaced_tiles,TRUE,0.04292,0,0,0,0
4,Manhattan_distance,TRUE,0.04721,0,0,0,0
4,Euclidean_distance,TRUE,0.05007,0,0,0,0
4,Misplaced_tiles,TRUE,0.04315,0,0,0,0
4,Manhattan_distance,TRUE,0.04697,0,0,0,0
4,Euclidean_distance,TRUE,0.04888,0,0,0,0
4,Misplaced_tiles,TRUE,0.04292,0,0,0,0
4,Manhattan_distance,TRUE,0.04601,0,0,0,0
4,Euclidean_distance,TRUE,0.04983,0,0,0,0
4,Misplaced_tiles,TRUE,0.04315,0,0,0,0
4,Manhattan_distance,TRUE,0.04697,0,0,0,0
4,Euclidean_distance,TRUE,0.04792,0,0,0,0
4,Misplaced_tiles,TRUE,0.04315,0,0,0,0
4,Manhattan_distance,TRUE,0.04697,0,0,0,0
4,Euclidean_distance,TRUE,0.04983,0,0,0,0
4,Misplaced_tiles,TRUE,0.04315,0,0,0,0
4,Manhattan_distance,TRUE,0.04506,0,0,0,0
4,Euclidean_distance,TRUE,0.04888,0,0,0,0
4,Misplaced_tiles,TRUE,0.04196,0,0,0,0
4,Manhattan_distance,TRUE,0.04506,0,0,0,0
4,Euclidean_distance,TRUE,0.04888,0,0,0,0
4,Misplaced_tiles,TRUE,0.04196,0,0,0,0
4,Manhattan_distance,TRUE,0.04601,0,0,0,0
4,Euclidean_distance,TRUE,0.04911,0,0,0,0
4,Misplaced_tiles,TRUE,0.04315,0,0,0,0
4,Manhattan_distance,TRUE,0.04601,0,0,0,0
4,Euclidean_distance,TRUE,0.04888,0,0,0,0
4,Misplaced_tiles,TRUE,0.04196,0,0,0,0
4,Manhattan_distance,TRUE,0.12803,1,1,2,2
4,Euclidean_distance,TRUE,0.14997,1,1,2,2
4,Misplaced_tiles,TRUE,0.12016,1,1,2,2
4,Manhattan_distance,TRUE,0.12708,1,1,2,2
4,Euclidean_distance,TRUE,0.14114,1,1,2,2
4,Misplaced_tiles,TRUE,0.11587,1,1,2,2
4,Manhattan_distance,TRUE,0.12803,1,1,2,2
4,Euclidean_distance,TRUE,0.139,1,1,2,2
4,Misplaced_tiles,TRUE,0.11706,1,1,2,2
4,Manhattan_distance,TRUE,0.12708,1,1,2,2
4,Euclidean_distance,TRUE,0.14186,1,1,2,2
4,Misplaced_tiles,TRUE,0.11301,1,1,2,2
4,Manhattan_distance,TRUE,0.12493,1,1,2,2
4,Euclidean_distance,TRUE,0.139,1,1,2,2
4,Misplaced_tiles,TRUE,0.11587,1,1,2,2
4,Manhattan_distance,TRUE,0.12589,1,1,2,2
4,Euclidean_distance,TRUE,0.13709,1,1,2,2
4,Misplaced_tiles,TRUE,0.11396,1,1,2,2
4,Manhattan_distance,TRUE,0.12302,1,1,2,2
4,Euclidean_distance,TRUE,0.1359,1,1,2,2
4,Misplaced_tiles,TRUE,0.11206,1,1,2,2
4,Manhattan_distance,TRUE,0.12207,1,1,2,2
